time iter num.topics num.tables likelihood gamma alpha split merge trial
    1.00 00085 0004 00215 -1985.31675 0.10000 0.94000 0 0 0
    1.00 00086 0004 00209 -1973.73787 0.10000 0.94000 0 0 0
    1.00 00087 0004 00222 -2012.06474 0.10000 0.94000 0 0 0
    1.00 00088 0004 00214 -2019.07587 0.10000 0.94000 0 0 0
    1.00 00089 0004 00197 -1972.37676 0.10000 0.94000 0 0 0
    1.00 00090 0004 00206 -1992.65163 0.10000 0.94000 0 0 0
    1.00 00091 0005 00210 -1994.40045 0.10000 0.94000 0 0 0
    1.00 00092 0005 00196 -1967.75682 0.10000 0.94000 0 0 0
    1.00 00093 0005 00207 -1986.45367 0.10000 0.94000 0 0 0
    1.00 00094 0004 00205 -1952.20625 0.10000 0.94000 0 0 0
    1.00 00095 0004 00210 -1969.05947 0.10000 0.94000 0 0 0
    1.00 00096 0004 00199 -1948.43914 0.10000 0.94000 0 0 0
    1.00 00097 0004 00209 -1954.39452 0.10000 0.94000 0 0 0
    1.00 00098 0004 00203 -1923.02093 0.10000 0.94000 0 0 0
    1.00 00099 0004 00186 -1905.40114 0.10000 0.94000 0 0 0
    1.00 00100 0004 00193 -1895.60929 0.10000 0.94000 0 0 0
    1.00 00101 0004 00194 -1929.32440 0.10000 0.94000 0 0 0
    1.00 00102 0004 00221 -1961.94558 0.10000 0.94000 0 0 0
    1.00 00103 0004 00200 -1928.63940 0.10000 0.94000 0 0 0
    1.00 00104 0004 00197 -1944.59921 0.10000 0.94000 0 0 0
    1.00 00105 0004 00205 -1925.44841 0.10000 0.94000 0 0 0
    1.00 00106 0004 00199 -1912.71992 0.10000 0.94000 0 0 0
    1.00 00107 0004 00192 -1953.37398 0.10000 0.94000 0 0 0
    1.00 00108 0004 00219 -1989.69944 0.10000 0.94000 0 0 0
    1.00 00109 0004 00215 -1974.84956 0.10000 0.94000 0 0 0
    1.00 00110 0004 00222 -2007.10160 0.10000 0.94000 0 0 0
    1.00 00111 0004 00206 -1976.64894 0.10000 0.94000 0 0 0
    1.00 00112 0004 00207 -1973.63163 0.10000 0.94000 0 0 0
    1.00 00113 0005 00208 -1988.02418 0.10000 0.94000 0 0 0
    1.00 00114 0004 00202 -1936.11397 0.10000 0.94000 0 0 0
    1.00 00115 0004 00193 -1958.97231 0.10000 0.94000 0 0 0
    1.00 00116 0004 00200 -1969.27626 0.10000 0.94000 0 0 0
    1.00 00117 0004 00201 -1953.80735 0.10000 0.94000 0 0 0
    1.00 00118 0004 00204 -1970.00513 0.10000 0.94000 0 0 0
    1.00 00119 0004 00204 -1941.47624 0.10000 0.94000 0 0 0
    1.00 00120 0004 00200 -1939.40520 0.10000 0.94000 0 0 0
    1.00 00121 0004 00195 -1923.62040 0.10000 0.94000 0 0 0
    1.00 00122 0004 00186 -1915.73278 0.10000 0.94000 0 0 0
    1.00 00123 0005 00211 -1984.15092 0.10000 0.94000 0 0 0
    1.00 00124 0005 00210 -1985.48684 0.10000 0.94000 0 0 0
    1.00 00125 0005 00203 -1985.03424 0.10000 0.94000 0 0 0
    1.00 00126 0005 00198 -1971.08349 0.10000 0.94000 0 0 0
    1.00 00127 0005 00206 -1985.13181 0.10000 0.94000 0 0 0
    1.00 00128 0005 00207 -2015.39220 0.10000 0.94000 0 0 0
    1.00 00129 0005 00207 -1999.10597 0.10000 0.94000 0 0 0
    1.00 00130 0005 00196 -1967.97266 0.10000 0.94000 0 0 0
    1.00 00131 0005 00212 -1985.72614 0.10000 0.94000 0 0 0
    1.00 00132 0005 00219 -1965.51860 0.10000 0.94000 0 0 0
    1.00 00133 0005 00192 -1946.16866 0.10000 0.94000 0 0 0
    1.00 00134 0006 00205 -2038.21106 0.10000 0.94000 0 0 0
    1.00 00135 0005 00203 -2013.75317 0.10000 0.94000 0 0 0
    1.00 00136 0005 00209 -1989.34666 0.10000 0.94000 0 0 0
    1.00 00137 0005 00202 -2006.56879 0.10000 0.94000 0 0 0
    1.00 00138 0005 00208 -2022.94554 0.10000 0.94000 0 0 0
    1.00 00139 0006 00217 -2029.52925 0.10000 0.94000 0 0 0
    1.00 00140 0005 00203 -2013.54171 0.10000 0.94000 0 0 0
    1.00 00141 0005 00209 -1979.91678 0.10000 0.94000 0 0 0
    1.00 00142 0005 00204 -1990.60585 0.10000 0.94000 0 0 0
    1.00 00143 0005 00211 -1988.81124 0.10000 0.94000 0 0 0
    1.00 00144 0004 00216 -2005.21873 0.10000 0.94000 0 0 0
    1.00 00145 0004 00209 -2007.76136 0.10000 0.94000 0 0 0
    1.00 00146 0004 00214 -2004.52454 0.10000 0.94000 0 0 0
    1.00 00147 0004 00205 -1962.20964 0.10000 0.94000 0 0 0
    1.00 00148 0004 00212 -1958.74049 0.10000 0.94000 0 0 0
    1.00 00149 0005 00196 -1931.03662 0.10000 0.94000 0 0 0
    1.00 00150 0005 00206 -1925.22425 0.10000 0.94000 0 0 0
    1.00 00151 0005 00212 -1955.29504 0.10000 0.94000 0 0 0
    1.00 00152 0005 00203 -1922.76507 0.10000 0.94000 0 0 0
    1.00 00153 0004 00202 -1941.56054 0.10000 0.94000 0 0 0
    1.00 00154 0004 00212 -1970.59778 0.10000 0.94000 0 0 0
    1.00 00155 0004 00213 -2011.49288 0.10000 0.94000 0 0 0
    1.00 00156 0005 00217 -2003.88056 0.10000 0.94000 0 0 0
    1.00 00157 0004 00207 -1949.46302 0.10000 0.94000 0 0 0
    1.00 00158 0004 00220 -1964.56461 0.10000 0.94000 0 0 0
    1.00 00159 0004 00207 -1955.07283 0.10000 0.94000 0 0 0
    1.00 00160 0005 00201 -1940.67401 0.10000 0.94000 0 0 0
    1.00 00161 0004 00205 -1945.82190 0.10000 0.94000 0 0 0
    1.00 00162 0004 00192 -1927.14049 0.10000 0.94000 0 0 0
    1.00 00163 0004 00194 -1935.67053 0.10000 0.94000 0 0 0
    1.00 00164 0004 00203 -1945.28893 0.10000 0.94000 0 0 0
    1.00 00165 0004 00203 -1964.11972 0.10000 0.94000 0 0 0
    1.00 00166 0004 00215 -1974.50879 0.10000 0.94000 0 0 0
    1.00 00167 0004 00217 -1970.28848 0.10000 0.94000 0 0 0
    1.00 00168 0004 00202 -1965.79866 0.10000 0.94000 0 0 0
    1.00 00169 0004 00202 -1954.06778 0.10000 0.94000 0 0 0
    1.00 00170 0004 00206 -1960.99877 0.10000 0.94000 0 0 0
    1.00 00171 0004 00195 -1935.04966 0.10000 0.94000 0 0 0
    1.00 00172 0004 00195 -1944.33013 0.10000 0.94000 0 0 0
    1.00 00173 0004 00196 -1965.62480 0.10000 0.94000 0 0 0
    1.00 00174 0004 00198 -1951.34209 0.10000 0.94000 0 0 0
    1.00 00175 0004 00212 -1976.44887 0.10000 0.94000 0 0 0
    1.00 00176 0004 00209 -1964.58131 0.10000 0.94000 0 0 0
    1.00 00177 0004 00212 -2001.66578 0.10000 0.94000 0 0 0
    1.00 00178 0004 00203 -1982.82215 0.10000 0.94000 0 0 0
    1.00 00179 0004 00205 -2039.88270 0.10000 0.94000 0 0 0
    1.00 00180 0004 00192 -1974.35958 0.10000 0.94000 0 0 0
    1.00 00181 0004 00202 -1984.86862 0.10000 0.94000 0 0 0
    1.00 00182 0004 00204 -1966.19178 0.10000 0.94000 0 0 0
    1.00 00183 0005 00204 -1993.31300 0.10000 0.94000 0 0 0
    1.00 00184 0004 00224 -1995.17584 0.10000 0.94000 0 0 0
    1.00 00185 0004 00211 -2025.56857 0.10000 0.94000 0 0 0
    1.00 00186 0004 00211 -1980.52914 0.10000 0.94000 0 0 0
    1.00 00187 0004 00220 -1968.41916 0.10000 0.94000 0 0 0
    1.00 00188 0004 00212 -1997.48184 0.10000 0.94000 0 0 0
    1.00 00189 0004 00214 -1970.59405 0.10000 0.94000 0 0 0
    1.00 00190 0004 00203 -1967.11155 0.10000 0.94000 0 0 0
    1.00 00191 0004 00202 -1965.24210 0.10000 0.94000 0 0 0
    1.00 00192 0004 00210 -1997.02332 0.10000 0.94000 0 0 0
    1.00 00193 0004 00201 -1958.65630 0.10000 0.94000 0 0 0
    1.00 00194 0004 00219 -2006.20269 0.10000 0.94000 0 0 0
    1.00 00195 0004 00221 -1988.57810 0.10000 0.94000 0 0 0
    1.00 00196 0004 00211 -1960.00569 0.10000 0.94000 0 0 0
    1.00 00197 0004 00202 -1935.66987 0.10000 0.94000 0 0 0
    1.00 00198 0005 00200 -1943.76989 0.10000 0.94000 0 0 0
    1.00 00199 0004 00218 -2002.79426 0.10000 0.94000 0 0 0
    1.00 00200 0005 00223 -2037.50664 0.10000 0.94000 0 0 0
    1.00 00201 0005 00209 -1986.29154 0.10000 0.94000 0 0 0
    1.00 00202 0005 00208 -2003.06415 0.10000 0.94000 0 0 0
    1.00 00203 0005 00213 -2019.47775 0.10000 0.94000 0 0 0
    1.00 00204 0005 00208 -1968.75131 0.10000 0.94000 0 0 0
    1.00 00205 0005 00213 -1963.01636 0.10000 0.94000 0 0 0
    1.00 00206 0005 00199 -1947.11864 0.10000 0.94000 0 0 0
    1.00 00207 0005 00207 -1982.11444 0.10000 0.94000 0 0 0
    1.00 00208 0005 00191 -1929.09210 0.10000 0.94000 0 0 0
    1.00 00209 0006 00197 -1969.94740 0.10000 0.94000 0 0 0
    1.00 00210 0006 00203 -1990.94182 0.10000 0.94000 0 0 0
    1.00 00211 0006 00192 -1973.74267 0.10000 0.94000 0 0 0
    1.00 00212 0006 00192 -1944.60231 0.10000 0.94000 0 0 0
    1.00 00213 0006 00199 -1979.88446 0.10000 0.94000 0 0 0
    1.00 00214 0006 00209 -1994.64482 0.10000 0.94000 0 0 0
    1.00 00215 0006 00196 -2000.56906 0.10000 0.94000 0 0 0
    1.00 00216 0006 00193 -1977.60276 0.10000 0.94000 0 0 0
    1.00 00217 0006 00204 -1975.78322 0.10000 0.94000 0 0 0
    1.00 00218 0004 00197 -1969.36481 0.10000 0.94000 0 0 0
    1.00 00219 0004 00210 -1975.50036 0.10000 0.94000 0 0 0
    1.00 00220 0004 00197 -1926.61377 0.10000 0.94000 0 0 0
    1.00 00221 0004 00204 -1933.76389 0.10000 0.94000 0 0 0
    1.00 00222 0004 00222 -2001.48702 0.10000 0.94000 0 0 0
    1.00 00223 0004 00205 -1989.22710 0.10000 0.94000 0 0 0
    1.00 00224 0005 00203 -1976.36342 0.10000 0.94000 0 0 0
    1.00 00225 0004 00188 -1960.79157 0.10000 0.94000 0 0 0
    1.00 00226 0004 00205 -1990.79932 0.10000 0.94000 0 0 0
    1.00 00227 0005 00189 -1971.77155 0.10000 0.94000 0 0 0
    1.00 00228 0004 00191 -1948.38247 0.10000 0.94000 0 0 0
    1.00 00229 0004 00204 -1951.76666 0.10000 0.94000 0 0 0
    1.00 00230 0004 00219 -2022.89195 0.10000 0.94000 0 0 0
    1.00 00231 0004 00215 -2048.93357 0.10000 0.94000 0 0 0
    1.00 00232 0005 00204 -1994.38442 0.10000 0.94000 0 0 0
    1.00 00233 0005 00187 -1968.27635 0.10000 0.94000 0 0 0
    1.00 00234 0006 00199 -1970.04568 0.10000 0.94000 0 0 0
    1.00 00235 0006 00204 -2018.28083 0.10000 0.94000 0 0 0
    1.00 00236 0006 00211 -2041.84303 0.10000 0.94000 0 0 0
    1.00 00237 0006 00208 -2024.93392 0.10000 0.94000 0 0 0
    1.00 00238 0007 00207 -1973.82296 0.10000 0.94000 0 0 0
    1.00 00239 0006 00216 -2011.95532 0.10000 0.94000 0 0 0
    1.00 00240 0005 00218 -1967.86872 0.10000 0.94000 0 0 0
    1.00 00241 0005 00207 -1954.92146 0.10000 0.94000 0 0 0
    1.00 00242 0005 00204 -1970.34246 0.10000 0.94000 0 0 0
    1.00 00243 0005 00203 -1924.43470 0.10000 0.94000 0 0 0
    1.00 00244 0006 00203 -1981.35668 0.10000 0.94000 0 0 0
    1.00 00245 0006 00206 -1956.22902 0.10000 0.94000 0 0 0
    1.00 00246 0006 00215 -1988.50125 0.10000 0.94000 0 0 0
    1.00 00247 0006 00205 -2007.39792 0.10000 0.94000 0 0 0
    1.00 00248 0005 00205 -1953.55711 0.10000 0.94000 0 0 0
    1.00 00249 0005 00218 -1974.21299 0.10000 0.94000 0 0 0
    1.00 00250 0005 00211 -1992.22846 0.10000 0.94000 0 0 0
    1.00 00251 0005 00200 -1968.96470 0.10000 0.94000 0 0 0
    1.00 00252 0005 00195 -1940.68147 0.10000 0.94000 0 0 0
    1.00 00253 0005 00206 -2001.60539 0.10000 0.94000 0 0 0
    1.00 00254 0005 00194 -1977.57026 0.10000 0.94000 0 0 0
    1.00 00255 0006 00206 -1977.74038 0.10000 0.94000 0 0 0
    1.00 00256 0005 00206 -1953.22446 0.10000 0.94000 0 0 0
    1.00 00257 0005 00204 -1956.99190 0.10000 0.94000 0 0 0
    1.00 00258 0005 00202 -1968.86927 0.10000 0.94000 0 0 0
    1.00 00259 0005 00201 -1975.48931 0.10000 0.94000 0 0 0
    1.00 00260 0005 00186 -1930.77439 0.10000 0.94000 0 0 0
    1.00 00261 0005 00190 -1985.45660 0.10000 0.94000 0 0 0
    1.00 00262 0005 00201 -1977.47638 0.10000 0.94000 0 0 0
    1.00 00263 0005 00217 -2017.27146 0.10000 0.94000 0 0 0
    1.00 00264 0005 00207 -1973.62160 0.10000 0.94000 0 0 0
    1.00 00265 0005 00203 -1982.36202 0.10000 0.94000 0 0 0
    1.00 00266 0005 00199 -2002.80523 0.10000 0.94000 0 0 0
    1.00 00267 0005 00197 -1967.58112 0.10000 0.94000 0 0 0
    1.00 00268 0005 00212 -2009.53209 0.10000 0.94000 0 0 0
    1.00 00269 0005 00205 -2035.64030 0.10000 0.94000 0 0 0
    1.00 00270 0005 00208 -2038.72374 0.10000 0.94000 0 0 0
    1.00 00271 0005 00214 -2050.33168 0.10000 0.94000 0 0 0
    1.00 00272 0005 00214 -2040.73448 0.10000 0.94000 0 0 0
    1.00 00273 0005 00207 -2007.95549 0.10000 0.94000 0 0 0
    1.00 00274 0006 00212 -2029.97043 0.10000 0.94000 0 0 0
    1.00 00275 0005 00197 -1981.11013 0.10000 0.94000 0 0 0
    1.00 00276 0005 00196 -1982.64318 0.10000 0.94000 0 0 0
    1.00 00277 0005 00210 -2019.91377 0.10000 0.94000 0 0 0
    1.00 00278 0005 00192 -1972.39403 0.10000 0.94000 0 0 0
    1.00 00279 0005 00194 -2020.27313 0.10000 0.94000 0 0 0
    1.00 00280 0005 00198 -2051.87053 0.10000 0.94000 0 0 0
    1.00 00281 0005 00201 -2028.67329 0.10000 0.94000 0 0 0
    1.00 00282 0005 00207 -2065.04665 0.10000 0.94000 0 0 0
    1.00 00283 0005 00203 -2026.06394 0.10000 0.94000 0 0 0
    1.00 00284 0005 00199 -2028.91210 0.10000 0.94000 0 0 0
    1.00 00285 0005 00213 -2079.84871 0.10000 0.94000 0 0 0
    1.00 00286 0005 00213 -2037.33415 0.10000 0.94000 0 0 0
    1.00 00287 0005 00205 -2014.77566 0.10000 0.94000 0 0 0
    1.00 00288 0005 00197 -2005.83395 0.10000 0.94000 0 0 0
    1.00 00289 0005 00191 -1972.87045 0.10000 0.94000 0 0 0
    1.00 00290 0005 00198 -2016.53552 0.10000 0.94000 0 0 0
    1.00 00291 0005 00208 -2015.93597 0.10000 0.94000 0 0 0
    1.00 00292 0005 00215 -2050.75445 0.10000 0.94000 0 0 0
    1.00 00293 0005 00204 -2018.81911 0.10000 0.94000 0 0 0
    1.00 00294 0005 00200 -2037.00853 0.10000 0.94000 0 0 0
    1.00 00295 0005 00208 -2052.65080 0.10000 0.94000 0 0 0
    1.00 00296 0005 00202 -2026.27794 0.10000 0.94000 0 0 0
    1.00 00297 0005 00201 -1977.43581 0.10000 0.94000 0 0 0
    1.00 00298 0005 00216 -2016.55621 0.10000 0.94000 0 0 0
    1.00 00299 0005 00218 -2014.91433 0.10000 0.94000 0 0 0
